transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,dataset_source
T0682,U018,2023-04-21,Expense,Food,1356.0,Upi,Kolkata,,primary
T7419,U009,2024-11-24,Expense,Food,2325.0,Upi,Kolkata,,primary
T10667,U128,2021-04-16,Expense,Food,3148.0,Bank Transfer,Mumbai,,primary
T10865,U115,2022-01-05,Expense,Rent,8518.0,Cash,Delhi,,primary
T11154,U006,2024-04-14,Expense,Utilities,2325.0,Bank Transfer,Mumbai,,primary
T2387,U006,2021-02-12,Income,Freelance,52179.0,Card,Hyderabad,,primary
T1809,U129,2021-04-16,Expense,Rent,3759.0,Cash,Lucknow,,primary
T3897,U105,2024-07-05,Expense,Food,3130.0,Upi,Lucknow,,primary
T7246,U149,2021-04-16,Expense,Others,3804.0,Card,Kolkata,,primary
T13606,U126,2021-04-16,Expense,Utilities,6523.0,Upi,Delhi,,primary
T12687,U031,2021-04-16,Expense,Entertainment,840.0,Cash,Kolkata,,primary
T4487,U117,2021-04-16,Expense,Edu,2325.0,Upi,Hyderabad,,primary
T9922_D1,U033,2021-04-16,Expense,Utilities,489.0,Bank Transfer,Mumbai,,primary
T8923,U130,2023-04-17,Expense,Utilities,4971.0,Nan,Kolkata,,primary
T11080,U093,2021-11-20,Expense,Travel,2302.0,Upi,Lucknow,,primary
T2443,U080,2021-04-16,Expense,Education,6944.0,Nan,Lucknow,,primary
T7483,U077,2023-06-09,Income,Freelance,42030.0,Upi,Jaipur,,primary
T8572,U108,2021-07-15,Expense,Utilities,1186.0,Bank Transfer,Bangalore,,primary
T2083,U109,2021-04-16,Expense,Entertainment,6879.0,Upi,Chennai,,primary
T10579,U128,2022-01-09,Income,Others,43218.0,Upi,Delhi,,primary
T12335,U106,2021-04-16,Expense,Travel,3157.0,Bank Transfer,Mumbai,,primary
T6081,U128,2021-04-16,Income,Bonus,140759.86999999106,Cash,Hyderabad,,primary
T12471,U125,2021-04-16,Expense,Rent,116.0,Bank Transfer,Lucknow,,primary
T11110,U075,2021-04-16,Expense,Food,140759.86999999106,Upi,Lucknow,,primary
T4267,U004,2024-07-06,Expense,Food,3986.0,Upi,Hyderabad,,primary
T11161,U022,2021-04-16,Expense,Rent,4320.0,Upi,Bangalore,,primary
T12629,U088,2021-04-16,Expense,Travel,8423.0,Cash,Pune,,primary
T1851,U054,2021-04-16,Expense,Education,9541.0,Card,Mumbai,,primary
T6157,U049,2021-04-16,Expense,Food,2862.0,Cash,Jaipur,,primary
T1731,U086,2021-04-16,Expense,Savings,5502.0,Bank Transfer,Lucknow,,primary
T0831,U080,2022-05-31,Income,Investment,30535.0,Upi,Chennai,,primary
T5653,U147,2021-04-16,Expense,Food,133.0,Cash,Kolkata,,primary
T2055,U102,2023-06-23,Expense,Savings,1142.0,Bank Transfer,Mumbai,,primary
T2269_D1,U126,2022-03-27,Expense,Entertainment,508.0,Card,Delhi,,primary
T4754,U088,2023-03-08,Expense,Food,4525.0,Cash,Jaipur,,primary
T8854,U092,2021-04-16,Expense,Rent,5875.0,Cash,Delhi,,primary
T4905,U019,2021-04-16,Expense,Utilities,2325.0,Upi,Ahmedabad,,primary
T0890,U003,2021-04-16,Expense,Entertainment,2325.0,Card,Hyderabad,,primary
T2600,U052,2021-04-16,Income,Freelance,47197.0,Cash,Mumbai,,primary
T8831,U104,2021-04-16,Expense,Food,9723.0,Cash,Ahmedabad,,primary
T11975,U039,2024-03-20,Expense,Travel,7852.0,Upi,Mumbai,,primary
T7187,U071,2021-04-16,Expense,Health,628.0,Bank Transfer,Kolkata,,primary
T4760,U084,2021-04-16,Expense,Travel,5427.0,Cash,Mumbai,,primary
T13273,U064,2021-10-15,Expense,Food,6390.0,Upi,Bangalore,,primary
T2399,U049,2021-04-16,Expense,Travel,694.0,Cash,Mumbai,,primary
T13020_D1,U019,2021-04-16,Expense,Travel,9013.0,Cash,Bangalore,,primary
T8912,U096,2021-04-16,Expense,Food,6693.0,Upi,Ahmedabad,,primary
T0509,U110,2022-07-25,Expense,Rent,8197.0,Upi,Chennai,,primary
T10168,U091,2024-02-27,Expense,Entertainment,2513.0,Cash,Pune,,primary
T3022,U092,2021-04-16,Expense,Edu,6659.0,Cash,Unknown,,primary
T5234,U081,2022-05-01,Expense,Rent,32153.0,Bank Transfer,Ahmedabad,,primary
T6192,U115,2022-05-23,Expense,Edu,6738.0,Cash,Bangalore,,primary
T0723,U096,2021-04-16,Expense,Rent,27356.0,Bank Transfer,Delhi,,primary
T0857,U014,2021-04-16,Expense,Health,7689.0,Card,Unknown,,primary
T1652,U125,2021-04-16,Expense,Utilities,6189.0,Bank Transfer,Jaipur,,primary
T1323_D2,U069,2021-04-16,Expense,Utilities,4712.0,Upi,Lucknow,,primary
T9319,U100,2021-02-15,Income,Others,74183.0,Bank Transfer,Hyderabad,,primary
T1881,U014,2021-04-16,Expense,Entertainment,6700.0,Bank Transfer,Kolkata,,primary
T11511,U084,2021-04-16,Expense,Rent,37645.0,Cash,Delhi,,primary
T10620,U018,2021-04-16,Expense,Travel,941.0,Bank Transfer,Delhi,,primary
T2256,U017,2021-04-16,Expense,Food,531.0,Nan,Kolkata,,primary
T9282,U150,2021-04-16,Expense,Travel,6688.0,Card,Chennai,,primary
T11978,U074,2021-04-16,Income,Salary,70569.0,Card,Bangalore,,primary
T8992,U072,2022-01-20,Expense,Utilities,3143.0,Upi,Hyderabad,,primary
T9854,U035,2021-04-16,Expense,Rent,8721.0,Cash,Delhi,,primary
T11512,U037,2023-03-25,Expense,Rent,4841.0,Card,Mumbai,,primary
T6769,U073,2021-04-16,Income,Investment,140759.86999999106,Cash,Hyderabad,,primary
T0704,U067,2021-04-16,Expense,Food,4566.0,Bank Transfer,Chennai,,primary
T6357,U097,2021-04-16,Expense,Utilities,7928.0,Card,Unknown,,primary
T12980,U036,2021-04-16,Expense,Savings,1522.0,Cash,Chennai,,primary
T5527,U145,2021-04-16,Expense,Food,995.0,Cash,Unknown,,primary
T1718_D2,U120,2021-04-16,Expense,Food,7807.0,Cash,Chennai,,primary
T4438,U057,2021-12-26,Expense,Entertainment,1777.0,Cash,Hyderabad,,primary
T10431,U117,2021-04-16,Expense,Travel,8510.0,Bank Transfer,Kolkata,,primary
T4542,U129,2024-08-15,Income,Salary,23498.0,Cash,Hyderabad,,primary
T9876,U145,2024-07-02,Expense,Edu,7630.0,Cash,Pune,,primary
T1383,U017,2022-02-27,Expense,Entertainment,7935.0,Upi,Bangalore,,primary
T3015,U088,2021-04-16,Expense,Food,4575.0,Upi,Pune,,primary
T6193_D1,U103,2023-08-27,Expense,Food,2141.0,Card,Ahmedabad,,primary
T3319,U085,2021-04-16,Expense,Savings,431.0,Upi,Pune,,primary
T1107,U087,2021-04-16,Income,Salary,65020.0,Bank Transfer,Mumbai,,primary
T8278,U007,2021-04-16,Expense,Savings,2204.0,Bank Transfer,Delhi,,primary
T10583,U030,2021-08-20,Expense,Rent,5352.0,Card,Hyderabad,,primary
T7114,U098,2021-04-16,Expense,Rent,5649.0,Cash,Mumbai,,primary
T1285,U092,2021-04-16,Expense,Nan,894.0,Bank Transfer,Mumbai,,primary
T11530,U047,2021-04-16,Expense,Food,3622.0,Upi,Unknown,,primary
T2307,U134,2022-07-04,Expense,Travel,7864.0,Upi,Unknown,,primary
T13840_D2,U009,2021-04-16,Expense,Food,1260.0,Card,Pune,,primary
T8371,U033,2021-04-01,Expense,Rent,3890.0,Cash,Bangalore,,primary
T10893,U014,2021-04-16,Expense,Travel,1673.0,Cash,Mumbai,,primary
T3386,U063,2021-04-16,Expense,Others,8953.0,Card,Lucknow,,primary
T11828,U027,2022-01-21,Expense,Food,1250.0,Cash,Hyderabad,,primary
T5129_D1,U075,2024-02-10,Income,Bonus,38623.0,Cash,Hyderabad,,primary
T8693_D1,U113,2021-04-16,Expense,Entertainment,2610.0,Cash,Ahmedabad,,primary
T12888,U105,2021-09-18,Expense,Savings,2325.0,Cash,Ahmedabad,,primary
T1911,U075,2021-06-22,Expense,Food,9400.0,Cash,Kolkata,,primary
T11527,U077,2024-12-22,Expense,Rent,5116.0,Cash,Kolkata,,primary
T5425,U032,2021-02-11,Expense,Entertainment,8085.0,Cash,Jaipur,,primary
T7594_D1,U131,2021-04-16,Expense,Savings,6095.0,Bank Transfer,Mumbai,,primary
T13101,U110,2021-04-16,Expense,Rent,1938.0,Card,Jaipur,,primary
T8171,U132,2021-04-16,Expense,Travel,4334.0,Upi,Bangalore,,primary
T8541,U116,2021-04-16,Expense,Nan,6008.0,Bank Transfer,Bangalore,,primary
T4837,U003,2021-04-16,Expense,Rent,42507.0,Bank Transfer,Lucknow,,primary
T1352,U036,2024-09-29,Expense,Food,1416.0,Bank Transfer,Jaipur,,primary
T11637_D1,U064,2021-04-16,Expense,Utilities,2138.0,Cash,Pune,,primary
T1134,U149,2021-04-16,Expense,Food,4123.0,Bank Transfer,Bangalore,,primary
T11178,U004,2023-02-13,Expense,Travel,4330.0,Bank Transfer,Ahmedabad,,primary
T7597,U121,2021-04-16,Expense,Education,2620.0,Card,Delhi,,primary
T9020,U007,2021-04-16,Expense,Travel,7371.0,Cash,Chennai,,primary
T4477,U015,2021-04-16,Expense,Rent,1185.0,Upi,Ahmedabad,,primary
T12443,U072,2021-04-16,Income,Freelance,14593.0,Cash,Mumbai,,primary
T0253,U113,2022-04-22,Expense,Rent,8265.0,Upi,Bangalore,,primary
T8959,U097,2021-04-16,Expense,Utilities,4574.0,Cash,Ahmedabad,,primary
T3905,U128,2021-04-16,Expense,Food,1242.0,Upi,Mumbai,,primary
T10243,U086,2021-04-16,Income,Freelance,44317.0,Upi,Delhi,,primary
T10138_D1,U030,2022-06-06,Expense,Savings,8107.0,Cash,Kolkata,,primary
T13910,U078,2021-04-16,Expense,Rent,8050.0,Card,Kolkata,,primary
T10786,U150,2021-04-16,Expense,Food,2159.0,Bank Transfer,Pune,,primary
T5673,U107,2021-04-16,Expense,Entertainment,7235.0,Bank Transfer,Mumbai,,primary
T11941,U145,2021-04-16,Expense,Utilities,3954.0,Nan,Chennai,,primary
T6245_D1,U141,2021-04-16,Expense,Food,5826.0,Bank Transfer,Bangalore,,primary
T11169,U100,2022-11-05,Expense,Rent,5693.0,Card,Mumbai,,primary
T9525,U092,2023-04-01,Expense,Travel,3178.0,Cash,Mumbai,,primary
T5440,U006,2024-03-30,Expense,Rent,32666.0,Card,Delhi,,primary
T9114_D1,U135,2021-04-16,Expense,Food,2474.0,Cash,Bangalore,,primary
T6870,U071,2021-04-16,Expense,Food,1200.0,Cash,Ahmedabad,,primary
T13597,U095,2023-06-11,Expense,Utilities,4076.0,Cash,Pune,,primary
T0081,U121,2021-04-16,Expense,Nan,5749.0,Upi,Unknown,,primary
T12476,U067,2021-04-16,Expense,Nan,6485.0,Bank Transfer,Chennai,,primary
T2297,U145,2021-04-16,Expense,Food,1571.0,Cash,Pune,,primary
T7752,U051,2021-04-16,Expense,Travel,2325.0,Bank Transfer,Hyderabad,,primary
T0394,U059,2021-04-16,Income,Salary,29815.0,Cash,Ahmedabad,,primary
T8418,U134,2021-04-16,Expense,Travel,140759.86999999106,Upi,Ahmedabad,,primary
T3930_D1,U040,2021-04-16,Expense,Rent,5541.0,Upi,Chennai,,primary
T4747,U120,2021-04-16,Expense,Rent,1639.0,Bank Transfer,Mumbai,,primary
T13851,U067,2021-08-05,Expense,Savings,3262.0,Bank Transfer,Jaipur,,primary
T12455,U125,2021-04-16,Expense,Edu,1738.0,Cash,Jaipur,,primary
T8344,U025,2023-08-07,Expense,Education,2325.0,Upi,Ahmedabad,,primary
T2872,U086,2022-02-25,Expense,Utilities,3754.0,Cash,Lucknow,,primary
T12417,U070,2021-05-15,Expense,Travel,5604.0,Bank Transfer,Chennai,,primary
T11090,U010,2024-12-15,Expense,Food,2325.0,Cash,Bangalore,,primary
T0842,U092,2021-04-16,Expense,Utilities,8050.0,Card,Kolkata,,primary
T1236,U056,2022-11-06,Expense,Rent,636.0,Card,Kolkata,,primary
T3066,U110,2021-04-16,Expense,Rent,101.0,Bank Transfer,Ahmedabad,,primary
T8613,U128,2022-05-06,Expense,Health,8945.0,Upi,Jaipur,,primary
T9671,U101,2021-04-16,Income,Freelance,79833.0,Cash,Hyderabad,,primary
T7534,U095,2021-01-18,Expense,Food,2171.0,Card,Lucknow,,primary
T5983,U035,2021-04-16,Expense,Travel,1709.0,Upi,Ahmedabad,,primary
T1109,U136,2021-04-16,Expense,Food,1057.0,Cash,Lucknow,,primary
T6738,U034,2021-04-16,Expense,Travel,2842.0,Bank Transfer,Bangalore,,primary
T11588_D1,U003,2021-04-16,Expense,Travel,8443.0,Upi,Mumbai,,primary
T2032,U142,2023-03-01,Income,Freelance,57584.0,Bank Transfer,Mumbai,,primary
T6516_D1,U088,2021-04-16,Expense,Food,8764.0,Card,Pune,,primary
T0983,U054,2024-09-09,Income,Bonus,75281.0,Card,Pune,,primary
T1488,U067,2024-07-25,Expense,Travel,7676.0,Bank Transfer,Hyderabad,,primary
T6579,U058,2024-02-19,Expense,Travel,9234.0,Card,Ahmedabad,,primary
T8974,U101,2021-01-27,Expense,Edu,6894.0,Cash,Mumbai,,primary
T9783,U091,2021-04-16,Expense,Rent,7273.0,Cash,Hyderabad,,primary
T13342,U075,2023-04-15,Expense,Edu,8795.0,Cash,Mumbai,,primary
T6729,U114,2021-04-16,Expense,Entertainment,8822.0,Bank Transfer,Chennai,,primary
T2924,U150,2021-04-16,Expense,Food,1697.0,Cash,Kolkata,,primary
T13231_D1,U093,2021-04-16,Expense,Others,4219.0,Bank Transfer,Jaipur,,primary
T5782,U067,2021-07-15,Expense,Rent,2325.0,Cash,Unknown,,primary
T5340,U112,2021-04-16,Expense,Education,9846.0,Cash,Hyderabad,,primary
T3638,U005,2021-04-16,Expense,Food,3489.0,Card,Bangalore,,primary
T1662,U072,2021-04-16,Expense,Rent,37482.0,Upi,Unknown,,primary
T6565,U028,2021-04-16,Expense,Travel,2325.0,Upi,Pune,,primary
T7012,U141,2023-07-23,Expense,Rent,4733.0,Nan,Pune,,primary
T5003,U115,2021-04-16,Expense,Rent,49129.0,Upi,Mumbai,,primary
T1211,U127,2021-04-16,Expense,Entertainment,7112.0,Cash,Mumbai,,primary
T13029,U087,2022-01-12,Expense,Entertainment,7550.0,Upi,Kolkata,,primary
T11299_D1,U038,2021-04-16,Expense,Food,7468.0,Cash,Delhi,,primary
T12009_D1,U025,2022-04-06,Income,Freelance,23778.0,Nan,Pune,,primary
T7691,U021,2021-04-16,Expense,Food,7659.0,Card,Ahmedabad,,primary
T7538_D1,U072,2021-12-08,Income,Others,75601.0,Cash,Chennai,,primary
T8496_D1,U069,2021-12-18,Expense,Food,1379.0,Upi,Lucknow,,primary
T6158_D1,U049,2021-04-16,Income,Investment,60074.0,Cash,Hyderabad,,primary
T6808,U100,2021-04-16,Income,Bonus,43616.0,Nan,Ahmedabad,,primary
T0717,U142,2021-04-16,Expense,Food,1251.0,Nan,Ahmedabad,,primary
T0010_D1,U081,2021-04-16,Expense,Rent,5421.0,Upi,Delhi,,primary
T11434,U137,2021-04-16,Expense,Entertainment,5452.0,Cash,Delhi,,primary
T4890,U133,2021-11-27,Expense,Food,659.0,Bank Transfer,Ahmedabad,,primary
T1095_D3,U022,2021-04-16,Income,Salary,77508.0,Bank Transfer,Chennai,,primary
T2104,U057,2021-04-16,Expense,Food,2946.0,Bank Transfer,Hyderabad,,primary
T11868,U023,2021-04-16,Expense,Rent,22725.0,Upi,Hyderabad,,primary
T4354,U131,2021-04-16,Income,Others,45451.0,Card,Hyderabad,,primary
T6917,U113,2021-04-16,Expense,Edu,6459.0,Upi,Delhi,,primary
T7567,U148,2021-04-16,Expense,Food,2325.0,Cash,Lucknow,,primary
T10055,U129,2021-04-16,Expense,Rent,6861.0,Upi,Ahmedabad,,primary
T0503,U047,2021-02-13,Income,Bonus,65888.0,Bank Transfer,Bangalore,,primary
T8893,U077,2021-04-16,Expense,Entertainment,3091.0,Cash,Delhi,,primary
T8094_D1,U104,2023-04-21,Expense,Utilities,2325.0,Bank Transfer,Bangalore,,primary
T13454,U095,2023-04-27,Expense,Others,896.0,Cash,Kolkata,,primary
T11065,U050,2022-06-14,Income,Bonus,42605.0,Upi,Jaipur,,primary
T13224,U104,2023-05-14,Expense,Entertainment,601.0,Bank Transfer,Delhi,,primary
T11269,U048,2021-04-16,Expense,Food,6940.0,Card,Pune,,primary
T5797,U026,2023-08-17,Expense,Food,2748.0,Cash,Hyderabad,,primary
T13771,U018,2021-04-16,Expense,Travel,9372.0,Upi,Lucknow,,primary
T11370,U061,2021-04-16,Expense,Travel,8231.0,Cash,Lucknow,,primary
T13097,U060,2021-04-16,Expense,Entertainment,5689.0,Cash,Unknown,,primary
T8846,U120,2021-04-16,Income,Salary,67978.0,Card,Ahmedabad,,primary
T6315,U146,2023-03-16,Expense,Food,2325.0,Card,Jaipur,,primary
T12421,U126,2022-07-28,Expense,Food,129.0,Cash,Mumbai,,primary
T4174,U022,2021-04-16,Expense,Entertainment,8304.0,Card,Jaipur,,primary
T9337,U103,2021-04-16,Expense,Education,7729.0,Bank Transfer,Chennai,,primary
T1144,U041,2022-12-19,Expense,Savings,5013.0,Upi,Delhi,,primary
T3567,U021,2021-04-16,Expense,Travel,1029.0,Upi,Bangalore,,primary
T4622,U047,2022-12-17,Expense,Food,3123.0,Cash,Chennai,,primary
T11496_D1,U047,2021-04-16,Expense,Rent,4522.0,Card,Lucknow,,primary
T7781,U116,2021-04-16,Expense,Education,2662.0,Upi,Ahmedabad,,primary
T9091,U059,2023-05-08,Expense,Rent,1646.0,Cash,Kolkata,,primary
T0770,U126,2023-12-10,Expense,Travel,3466.0,Bank Transfer,Chennai,,primary
T8538,U147,2021-04-16,Expense,Rent,37714.0,Card,Bangalore,,primary
T6707,U059,2021-04-16,Expense,Utilities,8191.0,Bank Transfer,Ahmedabad,,primary
T4574,U048,2021-04-16,Expense,Savings,4041.0,Card,Delhi,,primary
T12383,U040,2023-11-25,Income,Investment,22841.0,Cash,Mumbai,,primary
T9347,U017,2022-09-12,Expense,Education,8324.0,Bank Transfer,Unknown,,primary
T12271,U054,2021-04-16,Expense,Food,338.0,Upi,Ahmedabad,,primary
T4773,U118,2022-05-19,Expense,Health,392.0,Card,Jaipur,,primary
T7965,U069,2023-12-23,Income,Investment,67693.0,Cash,Pune,,primary
T8075,U087,2024-08-11,Expense,Rent,2970.0,Cash,Mumbai,,primary
T12136,U141,2021-04-16,Expense,Utilities,6996.0,Upi,Chennai,,primary
T2847,U132,2021-04-16,Expense,Rent,5434.0,Cash,Delhi,,primary
T10919,U131,2023-05-23,Expense,Utilities,9268.0,Cash,Lucknow,,primary
T6451,U119,2021-04-16,Income,Others,140759.86999999106,Cash,Ahmedabad,,primary
T0814,U062,2023-10-07,Income,Nan,27956.0,Card,Delhi,,primary
T0835,U051,2021-04-16,Expense,Health,3798.0,Nan,Unknown,,primary
T5901,U023,2021-04-16,Income,Investment,140759.86999999106,Upi,Hyderabad,,primary
T5865,U110,2021-04-16,Expense,Entertainment,9947.0,Upi,Kolkata,,primary
T2082,U147,2021-06-22,Expense,Edu,9379.0,Card,Kolkata,,primary
T3013,U025,2021-04-16,Expense,Rent,387.0,Card,Hyderabad,,primary
T4922,U126,2021-04-16,Income,Others,75854.0,Cash,Delhi,,primary
T7401_D1,U018,2021-04-16,Income,Investment,47205.0,Cash,Bangalore,,primary
T2194_D1,U007,2021-04-16,Expense,Health,4891.0,Upi,Ahmedabad,,primary
T5663,U104,2021-04-16,Expense,Travel,9135.0,Upi,Delhi,,primary
T10873,U074,2021-04-16,Expense,Travel,2946.0,Card,Pune,,primary
T1598,U142,2021-12-27,Expense,Food,4476.0,Upi,Lucknow,,primary
T5371,U139,2022-11-20,Expense,Food,3061.0,Upi,Pune,,primary
T3324,U065,2021-04-16,Expense,Travel,2325.0,Upi,Hyderabad,,primary
T7238,U092,2021-04-16,Income,Freelance,56456.0,Bank Transfer,Bangalore,,primary
T2845,U147,2021-04-16,Expense,Food,9116.0,Cash,Jaipur,,primary
T12859,U094,2021-08-07,Expense,Travel,1039.0,Upi,Chennai,,primary
T5208,U149,2024-06-28,Expense,Food,880.0,Bank Transfer,Kolkata,,primary
T2212,U012,2021-04-16,Expense,Food,5315.0,Card,Unknown,,primary
T3206,U137,2021-04-16,Income,Others,32684.0,Upi,Unknown,,primary
T6760,U013,2021-04-16,Expense,Travel,9183.0,Bank Transfer,Ahmedabad,,primary
T3754,U075,2022-03-22,Expense,Utilities,1104.0,Upi,Unknown,,primary
T0659,U069,2021-04-16,Income,Freelance,51333.0,Bank Transfer,Unknown,,primary
T1199,U090,2021-04-16,Expense,Food,2670.0,Card,Ahmedabad,,primary
T8320,U046,2021-04-16,Expense,Food,4099.0,Cash,Chennai,,primary
T5991,U143,2022-06-13,Expense,Savings,2325.0,Upi,Chennai,,primary
T3708,U106,2021-04-16,Expense,Education,5011.0,Cash,Bangalore,,primary
T12920,U009,2021-04-16,Expense,Rent,15313.0,Card,Jaipur,,primary
T5791,U143,2021-04-16,Expense,Health,9058.0,Upi,Jaipur,,primary
T13754,U073,2021-04-16,Expense,Rent,484.0,Upi,Hyderabad,,primary
T6601,U014,2021-04-16,Expense,Others,3868.0,Cash,Delhi,,primary
T8725,U093,2021-04-16,Income,Investment,22123.0,Nan,Chennai,,primary
T4442,U057,2021-04-16,Income,Investment,31531.0,Bank Transfer,Mumbai,,primary
T9966_D1,U036,2021-04-16,Expense,Travel,6950.0,Bank Transfer,Hyderabad,,primary
T7698,U080,2023-01-03,Expense,Food,7859.0,Bank Transfer,Jaipur,,primary
T2136,U141,2021-04-16,Expense,Health,3084.0,Card,Delhi,,primary
T5618,U048,2021-04-16,Expense,Nan,1357.0,Card,Delhi,,primary
T3454,U122,2021-04-16,Income,Bonus,23255.0,Upi,Jaipur,,primary
T8405,U110,2021-04-16,Income,Bonus,48709.0,Cash,Bangalore,,primary
T8079,U085,2021-04-16,Income,Salary,40318.0,Card,Hyderabad,,primary
T1249,U068,2021-04-16,Expense,Food,3031.0,Card,Kolkata,,primary
T13516,U081,2021-04-16,Expense,Rent,36791.0,Bank Transfer,Chennai,,primary
T4822,U049,2022-05-01,Expense,Others,4569.0,Nan,Chennai,,primary
T6244,U115,2021-04-16,Expense,Entertainment,1504.0,Cash,Unknown,,primary
T10876,U141,2021-04-16,Expense,Food,299.0,Upi,Chennai,,primary
T4782,U068,2021-04-16,Expense,Rent,47930.0,Cash,Mumbai,,primary
T1475,U130,2021-04-16,Expense,Food,9204.0,Upi,Lucknow,,primary
T8501,U086,2021-04-16,Income,Investment,19094.0,Bank Transfer,Hyderabad,,primary
T1973,U088,2023-08-12,Income,Others,57643.0,Upi,Bangalore,,primary
T10531,U074,2021-04-16,Expense,Travel,2744.0,Bank Transfer,Lucknow,,primary
T2950_D1,U116,2021-04-16,Expense,Nan,2076.0,Card,Delhi,,primary
T11712_D1,U116,2021-04-16,Expense,Travel,6812.0,Upi,Kolkata,,primary
T12938,U076,2021-10-08,Income,Investment,2325.0,Upi,Pune,,primary
T11125,U135,2021-01-02,Expense,Rent,49188.0,Cash,Unknown,,primary
T1947,U145,2023-05-15,Expense,Rent,6741.0,Nan,Chennai,,primary
T8247,U066,2021-04-16,Expense,Travel,8487.0,Upi,Ahmedabad,,primary
T6578,U053,2021-04-16,Income,Others,23337.0,Cash,Mumbai,,primary
T7780,U058,2021-04-16,Expense,Education,6731.0,Card,Ahmedabad,,primary
T7530,U103,2021-04-16,Income,Investment,35429.0,Card,Pune,,primary
T11396,U123,2021-04-16,Expense,Education,7984.0,Cash,Bangalore,,primary
T11432,U069,2022-12-17,Expense,Entertainment,1439.0,Upi,Lucknow,,primary
T11539,U093,2021-04-16,Expense,Education,2763.0,Bank Transfer,Mumbai,,primary
T4133,U100,2021-04-16,Income,Freelance,64305.0,Bank Transfer,Mumbai,,primary
T5890,U076,2021-04-16,Income,Others,10062.0,Card,Bangalore,,primary
T11069,U149,2021-04-16,Expense,Food,8099.0,Upi,Hyderabad,,primary
T7886,U045,2021-04-16,Expense,Travel,948.0,Bank Transfer,Delhi,,primary
T6987,U040,2021-04-16,Expense,Entertainment,138.0,Card,Unknown,,primary
T2069,U125,2022-04-20,Expense,Food,2917.0,Upi,Chennai,,primary
T12963,U104,2022-11-30,Income,Investment,64620.0,Bank Transfer,Kolkata,,primary
T12591,U087,2021-04-16,Expense,Rent,41586.0,Card,Hyderabad,,primary
T7713,U105,2023-06-21,Expense,Utilities,7109.0,Bank Transfer,Jaipur,,primary
T10430,U087,2022-01-10,Expense,Travel,2162.0,Card,Mumbai,,primary
T8825,U022,2021-04-16,Expense,Entertainment,6275.0,Nan,Bangalore,,primary
T8765,U136,2021-04-16,Expense,Travel,3905.0,Cash,Unknown,,primary
T0191_D1,U126,2022-01-21,Income,Salary,27197.0,Nan,Delhi,,primary
T4350,U028,2021-04-16,Expense,Food,557.0,Card,Jaipur,,primary
T5874,U094,2021-04-16,Expense,Others,4330.0,Bank Transfer,Lucknow,,primary
T0663,U067,2021-02-17,Expense,Travel,8757.0,Bank Transfer,Hyderabad,,primary
T1953,U130,2022-05-20,Income,Bonus,140759.86999999106,Cash,Lucknow,,primary
T1340,U089,2022-01-07,Income,Freelance,12054.0,Cash,Mumbai,,primary
T0464,U001,2022-10-22,Expense,Rent,3926.0,Cash,Ahmedabad,,primary
T13955,U066,2021-04-16,Expense,Food,3268.0,Upi,Kolkata,,primary
T7979,U093,2021-04-16,Expense,Travel,413.0,Upi,Unknown,,primary
T3482,U041,2021-04-16,Expense,Food,9025.0,Bank Transfer,Kolkata,,primary
T4604,U056,2022-10-15,Expense,Food,4525.0,Bank Transfer,Mumbai,,primary
T13188,U065,2021-04-16,Expense,Food,8791.0,Cash,Mumbai,,primary
T11083,U111,2021-04-16,Expense,Food,1414.0,Bank Transfer,Kolkata,,primary
T9918_D1,U081,2021-04-16,Expense,Travel,6950.0,Card,Chennai,,primary
T9573,U060,2021-04-16,Expense,Food,3378.0,Cash,Jaipur,,primary
T10016,U072,2021-04-16,Expense,Rent,6477.0,Upi,Lucknow,,primary
T1228,U098,2021-04-16,Expense,Education,2602.0,Bank Transfer,Jaipur,,primary
T9784,U088,2021-10-31,Income,Nan,66865.0,Cash,Pune,,primary
T5610,U002,2022-06-18,Expense,Utilities,9771.0,Upi,Chennai,,primary
T9235,U041,2021-04-16,Expense,Savings,2325.0,Card,Hyderabad,,primary
T13127,U104,2022-08-24,Expense,Entertainment,1666.0,Upi,Lucknow,,primary
T1908_D1,U101,2022-12-12,Expense,Rent,34751.0,Card,Chennai,,primary
T10501,U143,2024-04-17,Income,Others,58332.0,Cash,Bangalore,,primary
T2301_D1,U109,2021-04-16,Expense,Utilities,3812.0,Upi,Mumbai,,primary
T6335,U052,2021-07-26,Expense,Rent,4957.0,Upi,Jaipur,,primary
T1412_D1,U135,2021-04-16,Expense,Rent,45803.0,Upi,Jaipur,,primary
T3514,U097,2024-09-08,Expense,Utilities,1959.0,Cash,Ahmedabad,,primary
T3715,U092,2021-04-16,Expense,Food,1405.0,Bank Transfer,Chennai,,primary
T6522,U119,2024-04-13,Expense,Travel,2580.0,Bank Transfer,Lucknow,,primary
T12226,U047,2021-04-16,Expense,Utilities,3101.0,Card,Chennai,,primary
T4508,U080,2021-04-16,Expense,Rent,31198.0,Cash,Kolkata,,primary
T11025,U031,2021-04-16,Expense,Health,6678.0,Upi,Chennai,,primary
T5349,U009,2023-06-05,Income,Salary,67808.0,Cash,Ahmedabad,,primary
T6374,U058,2021-04-16,Expense,Food,1978.0,Nan,Pune,,primary
T13640,U025,2021-04-16,Expense,Utilities,9878.0,Upi,Ahmedabad,,primary
