transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T04045,U008,2021-04-16,Expense,Utilities,1198.0,Bank Transfer,Jaipur,
T10445_D1,U121,2021-04-16,Expense,Food,78.0,Upi,Jaipur,
T08966,U116,2021-04-16,Expense,Health,4544.0,Bank Transfer,Ahmedabad,
T11433_D2,U182,2021-01-12,Expense,Food,799.0,Card,Bangalore,
T07846,U077,2021-04-16,Expense,Food,2325.0,Bank Transfer,Bangalore,
T04758,U149,2021-04-16,Income,Other Income,58320.0,Card,Ahmedabad,
T00026,U106,2021-04-16,Expense,Utilities,294.0,Bank Transfer,Mumbai,
T11608_D1,U188,2019-02-22,Expense,Utilities,1105.0,Bank Transfer,Chennai,
T14436,U006,2021-04-16,Expense,Food,829.0,Cash,Mumbai,
T09805,U157,2021-04-16,Expense,Rent,818.0,Card,Unknown,
T10167_D1,U166,2021-04-16,Income,Salary,41209.0,Upi,Kolkata,
T07675,U004,2020-08-29,Income,Bonus,64073.0,Card,Mumbai,
T06935,U168,2021-04-16,Expense,Food,899.0,Upi,Pune,
T04839,U138,2020-12-26,Expense,Rent,2032.0,Cash,Kolkata,
T07082,U162,2021-04-16,Expense,Food,78.0,Card,Chennai,
T07559,U177,2021-04-16,Income,Bonus,57673.0,Card,Jaipur,
T10067_D1,U070,2021-04-16,Expense,Rent,1035.0,Upi,Bangalore,
T10325_D1,U081,2021-04-16,Expense,Rent,797.0,Upi,Pune,
T03277,U027,2019-10-13,Expense,Travel,2237.0,Cash,Delhi,
T03873,U070,2022-01-25,Expense,Health,3129.0,Cash,Bangalore,
T03391,U053,2021-04-16,Expense,Food,234.0,Cash,Jaipur,
T06992,U036,2021-04-16,Expense,Rent,141.0,Card,Pune,
T03059,U183,2021-04-16,Expense,Savings,390.0,Card,Delhi,
T07331,U106,2019-02-07,Expense,Entertainment,159.0,Card,Bangalore,
T02367,U176,2022-04-27,Expense,Entertainment,865.0,Upi,Bangalore,
T11029_D1,U004,2021-04-16,Expense,Others,100.0,Card,Hyderabad,
T06890,U120,2022-04-14,Expense,Rent,649.0,Upi,Mumbai,
T06289,U141,2021-04-16,Expense,Utilities,408.0,Bank Transfer,Delhi,
T00658,U177,2021-04-16,Expense,Food,259.0,Card,Kolkata,
T14690,U020,2021-04-16,Expense,Others,294.0,Bank Transfer,Jaipur,
T11604_D1,U150,2021-04-16,Expense,Rent,1220.0,Card,Unknown,
T04775_D1,U001,2021-04-16,Expense,Rent,361.0,Uppi,Ahmedabad,
T12389_D1,U009,2021-04-16,Expense,Travel,82.0,Upi,Hyderabad,
T11844_D1,U128,2021-09-13,Expense,Travel,435.0,Cash,Bangalore,
T14218,U049,2021-04-16,Income,Other Income,57156.0,Upi,Hyderabad,
T12382_D1,U081,2022-12-31,Expense,Travel,1525.0,Card,Pune,
T12983_D1,U181,2021-04-16,Expense,Rent,286.0,Card,Mumbai,
T04929,U096,2021-04-16,Expense,Entertainment,547.0,Cash,Lucknow,
T12209_D1,U116,2022-05-12,Income,Salary,61974.0,Card,Kolkata,
T06114,U175,2020-09-12,Expense,Food,1314.0,Bank Transfer,Kolkata,
T14627,U082,2021-04-16,Income,Bonus,34488.0,Upi,Pune,
T05918_D1,U011,2021-04-16,Expense,Travel,235.0,Card,Hyderabad,
T11680_D1,U141,2022-06-26,Expense,Others,477.0,Upi,Delhi,
T13371_D1,U029,2021-04-16,Expense,Education,848.0,Bank Transfer,Pune,
T12912_D1,U007,2019-04-13,Expense,Food,228.0,Cash,Kolkata,
T05263,U028,2019-10-27,Expense,Utilities,114.0,Nan,Ahmedabad,
T00910,U004,2021-04-16,Expense,Travel,342.0,Bank Transfer,Mumbai,
T10909_D1,U111,2021-04-16,Income,Salary,69093.0,Cash,Unknown,
T11449_D1,U032,2021-04-16,Expense,Savings,140759.86999999106,Card,Kolkata,
T13699_D1,U142,2019-06-26,Expense,Utilities,463.0,Card,Bangalore,
T01979,U080,2021-04-16,Expense,Rent,564.0,Upi,Delhi,
T01975,U175,2021-04-16,Expense,Others,846.0,Cash,Hyderabad,
T07002,U106,2021-04-16,Expense,Travel,287.0,Nan,Kolkata,
T11895_D1,U176,2021-05-30,Expense,Travel,81.0,Card,Pune,
T09613,U153,2019-04-16,Expense,Utilities,388.0,Card,Lucknow,
T14185,U092,2021-04-16,Expense,Utilities,140759.86999999106,Upi,Chennai,
T05015,U031,2021-04-16,Expense,Food,1265.0,Card,Jaipur,
T04701,U114,2019-09-27,Expense,Food,772.0,Cash,Chennai,
T04281,U123,2021-04-16,Expense,Health,318.0,Cash,Chennai,
T02935,U032,2021-04-16,Expense,Rent,137.0,Card,Pune,
T14293,U179,2021-04-16,Expense,Utilities,570.0,Cash,Ahmedabad,
T00226,U141,2021-04-16,Income,Other Income,49879.0,Bank Transfer,Delhi,
T13079_D2,U108,2021-04-16,Expense,Entertainment,258.0,Upi,Ahmedabad,
T01031,U064,2021-04-16,Expense,Saings,29.0,Cash,Pune,
T01072,U159,2021-10-16,Expense,Entertainment,2572.0,Upi,Mumbai,
T10180_D1,U191,2021-04-16,Expense,Travel,455.0,Card,Pune,
T02557,U166,2021-04-16,Income,Bonus,85295.0,Cash,Chennai,
T02471,U062,2022-03-16,Expense,Food,441.0,Bank Transfer,Mumbai,
T10201_D1,U182,2021-04-16,Expense,Food,377.0,Card,Lucknow,
T08010_D1,U047,2021-04-16,Expense,Rent,1001.0,Card,Delhi,
T04925,U130,2021-04-16,Expense,Rent,103.0,Card,Chennai,
T10224_D1,U029,2021-04-16,Expense,Entertainment,68.0,Cash,Unknown,
T05029,U148,2021-04-16,Expense,Food,290.0,Bank Transfer,Bangalore,
T05746,U098,2021-04-16,Expense,Rent,76.0,Cash,Mumbai,
T12684_D1,U186,2021-04-16,Expense,Rent,1126.0,Card,Bangalore,
T14084,U153,2021-04-16,Expense,Rent,201.0,Bank Transfer,Bangalore,
T08371,U040,2021-04-16,Income,Bonus,58486.0,Cash,Hyderabad,
T10999_D1,U106,2021-04-16,Expense,Travel,161.0,Card,Delhi,
T12851_D1,U166,2021-04-16,Expense,Entertainment,1390.0,Cash,Bangalore,
T05011,U098,2022-08-19,Expense,Food,619.0,Card,Ahmedabad,
T09342,U025,2019-11-28,Expense,Utilities,388.0,Cash,Bangalore,
T11222_D1,U192,2021-04-16,Expense,Food,189.0,Card,Chennai,
T05704,U027,2021-04-16,Expense,Utilities,65.0,Nan,Kolkata,
T03562,U130,2021-04-16,Expense,Entertainment,883.0,Bank Transfer,Delhi,
T02493,U006,2021-04-16,Expense,Nan,2033.0,Cash,Chennai,
T11900_D1,U002,2019-06-05,Expense,Travel,597.0,Card,Kolkata,
T01117,U011,2019-07-29,Expense,Utilities,104.0,Upi,Chennai,
T01126,U042,2021-04-16,Expense,Food,269.0,Upi,Ahmedabad,
T00244,U054,2021-04-16,Expense,Food,910.0,Bank Transfer,Kolkata,
T11458_D1,U105,2021-04-16,Expense,Travel,753.0,Card,Kolkata,
T03840,U010,2021-04-16,Expense,Rent,116.0,Cash,Kolkata,
T11736_D1,U017,2021-04-16,Expense,Savings,149.0,Card,Bangalore,
T14369,U083,2021-04-16,Expense,Rent,157.0,Cash,Jaipur,
T09409,U185,2021-04-16,Income,Other Income,100377.0,Upi,Bangalore,
T13960_D1,U129,2021-05-08,Expense,Food,11.0,Upi,Pune,
T10410_D1,U126,2021-04-16,Expense,Rent,324.0,Card,Lucknow,
T11742_D1,U078,2020-09-29,Expense,Entertainment,564.0,Bank Transfer,Chennai,
T02959,U101,2021-04-16,Expense,Savings,4.0,Card,Lucknow,
T07849,U091,2021-06-03,Expense,Rent,332.0,Upi,Bangalore,
T06584,U052,2020-06-02,Expense,Tilities,1496.0,Card,Delhi,
T03350,U140,2020-05-21,Income,Bonus,67038.0,Upi,Ahmedabad,
T14742,U058,2021-04-16,Expense,Ent,261.0,Upi,Chennai,
T13554_D1,U138,2021-11-17,Expense,Nan,133.0,Cash,Lucknow,
T08298,U007,2021-04-16,Expense,Rent,361.0,Cash,Unknown,
T04364,U152,2019-08-12,Expense,Food,279.0,Bank Transfer,Pune,
T09242,U056,2021-04-16,Expense,Entertainment,306.0,Bank Transfer,Ahmedabad,
T07960,U005,2021-04-16,Income,Salary,61333.0,Uip,Mumbai,
T00283,U069,2019-05-11,Expense,Rent,304.0,Cash,Bangalore,
T03986,U035,2021-04-16,Expense,Savings,687.0,Upi,Ahmedabad,
T00203,U077,2021-04-16,Expense,Entertainmetn,896.0,Card,Hyderabad,
T12492_D1,U001,2021-04-16,Expense,Entertainment,413.0,Bank Transfer,Pune,
T04403,U169,2021-04-16,Expense,Utilities,756.0,Bank Transfer,Chennai,
T06174,U124,2021-04-16,Expense,Food,512.0,Bank Transfer,Mumbai,
T07105,U113,2021-04-16,Expense,Rent,904.0,Cash,Lucknow,
T11479_D1,U078,2020-07-14,Expense,Others,380.0,Card,Ahmedabad,
T12214_D1,U111,2021-09-23,Expense,Travel,328.0,Upi,Mumbai,
T06259,U044,2021-04-16,Expense,Food,766.0,Bank Transfer,Mumbai,
T11337_D1,U136,2021-04-16,Expense,Rent,70.0,Upi,Jaipur,
T00634,U126,2021-04-16,Expense,Food,339.0,Card,Kolkata,
T14043,U066,2022-10-23,Expense,Rent,917.0,Bank Transfer,Jaipur,
T07020,U065,2019-02-16,Expense,Rent,2240.0,Upi,Hyderabad,
T07549,U190,2021-04-16,Expense,Travel,1610.0,Cash,Delhi,
T07578,U082,2021-04-16,Income,Other Income,55039.0,Cash,Pune,
T14519,U040,2021-04-16,Expense,Utilities,340.0,Card,Kolkata,
T07465,U027,2021-04-16,Expense,Rent,540.0,Bank Transfer,Mumbai,
T11770_D1,U099,2021-04-16,Expense,Utilities,253.0,Bank Transfer,Hyderabad,
T11237_D1,U174,2021-04-16,Expense,Food,59.0,Card,Chennai,
T12590_D2,U119,2021-04-16,Expense,Travel,47.0,Card,Hyderabad,
T12010_D1,U161,2021-04-16,Expense,Rent,533.0,Card,Jaipur,
T07238,U009,2020-03-31,Expense,Rent,414.0,Cash,Lucknow,
T01195,U118,2021-04-16,Income,Salary,73094.0,Cash,Mumbai,
T04194,U127,2021-04-16,Expense,Rent,855.0,Upi,Pune,
T04554,U117,2021-04-16,Expense,Others,50.0,Bank Transfer,Mumbai,
T06354,U043,2021-04-16,Expense,Utilities,586.0,Cash,Chennai,
T14164,U065,2021-04-16,Expense,Food,165.0,Card,Unknown,
T07820,U026,2021-04-16,Expense,Food,619.0,Bank Transfer,Lucknow,
T05419,U128,2020-11-23,Expense,Food,42.0,Card,Delhi,
T12529_D2,U106,2020-03-23,Expense,Food,38.0,Cash,Delhi,
T13305_D1,U131,2019-07-18,Expense,Travel,179.0,Cash,Ahmedabad,
T01491,U114,2021-04-16,Expense,Nan,92.0,Bank Transfer,Unknown,
T11184_D1,U026,2021-04-16,Expense,Rent,123.0,Upi,Kolkata,
T14316,U019,2021-04-16,Expense,Food,597.0,Card,Lucknow,
T03797,U061,2021-04-16,Expense,Rent,295.0,Bank Transfer,Delhi,
T01078,U128,2022-04-07,Expense,Rent,560.0,Card,Hyderabad,
T00369,U146,2021-04-16,Income,Other Income,67834.0,Upi,Hyderabad,
T02519,U179,2021-04-16,Expense,Utilities,577.0,Upi,Hyderabad,
T08104,U051,2020-08-31,Expense,Rent,338.0,Card,Kolkata,
T14991,U104,2019-05-05,Expense,Food,34.0,Upi,Ahmedabad,
T04659,U168,2021-04-16,Expense,Savings,939.0,Cash,Pune,
T12704_D1,U179,2020-07-24,Expense,Rent,734.0,Bank Transfer,Mumbai,
T14855,U155,2019-10-31,Expense,Travel,1047.0,Cash,Kolkata,
T00824,U003,2021-04-16,Expense,Rent,1000.0,Bank Transfer,Delhi,
T00700,U152,2020-06-27,Expense,Travel,1396.0,Card,Hyderabad,
T12231_D1,U043,2022-02-01,Expense,Rent,256.0,Cash,Delhi,
T01504,U166,2020-04-06,Expense,Nan,2102.0,Bank Transfer,Kolkata,
T10832_D1,U097,2021-04-16,Expense,Food,385.0,Card,Chennai,
T01380,U150,2021-04-16,Expense,Others,3005.0,Card,Chennai,
T06908,U031,2021-04-16,Income,Bonus,78120.0,Bank Transfer,Ahmedabad,
T03027,U151,2021-04-16,Expense,Rent,2325.0,Card,Pune,
T03426,U130,2021-04-16,Expense,Food,1962.0,Bank Transfer,Pune,
T12781_D1,U040,2021-04-16,Expense,Others,611.0,Cash,Chennai,
T10563_D1,U144,2022-11-09,Income,Other Income,73136.0,Bank Transfer,Kolkata,
T08421,U139,2021-04-16,Expense,Rent,334.0,Bank Transfer,Hyderabad,
T11032_D1,U137,2021-04-16,Expense,Food,339.0,Cash,Bangalore,
T07671,U084,2021-04-16,Expense,Food,3103.0,Bank Transfer,Pune,
T03491,U090,2021-04-16,Expense,Food,7805.0,Cash,Kolkata,
T14490,U049,2021-08-02,Expense,Food,83.0,Bank Transfer,Hyderabad,
T02473,U145,2021-04-16,Income,Other Income,42699.0,Card,Mumbai,
T09284,U185,2022-06-24,Expense,Others,1806.0,Upi,Ahmedabad,
T12789_D1,U099,2021-04-16,Expense,Rent,198.0,Card,Mumbai,
T13408_D1,U135,2019-12-17,Expense,Food,69.0,Card,Ahmedabad,
T02260,U159,2021-04-16,Expense,Rent,100.0,Upi,Bangalore,
T07016,U111,2021-04-16,Expense,Rent,283.0,Card,Pune,
T00253,U060,2021-04-16,Expense,Rent,292.0,Card,Ahmedabad,
T12744_D1,U130,2021-04-16,Expense,Food,3714.0,Card,Hyderabad,
T13485_D1,U151,2022-10-07,Expense,Food,1191.0,Cash,Pune,
T09929,U076,2021-04-16,Expense,Ernt,273.0,Cassh,Jaipur,
T10324_D1,U067,2021-04-16,Expense,Food,288.0,Bank Transfer,Mumbai,
T10280_D1,U191,2021-04-16,Expense,Others,354.0,Cash,Pune,
T03738,U146,2021-04-16,Income,Other Income,66004.0,Cash,Chennai,
T10322_D1,U086,2021-04-16,Expense,Entertainment,1063.0,Bank Transfer,Jaipur,
T13988_D1,U012,2021-04-16,Expense,Travel,10165.0,Cash,Delhi,
T01599,U180,2021-04-16,Expense,Entertainment,2219.0,Cash,Chennai,
T09862,U063,2021-04-16,Expense,Utilities,1275.0,Upi,Unknown,
T02215,U047,2020-04-17,Income,Salayr,51559.0,Card,Pune,
T13403_D1,U160,2021-04-16,Expense,Rent,1116.0,Bank Transfer,Chennai,
T03366,U085,2021-04-16,Expense,Rent,661.0,Card,Lucknow,
T11696_D1,U086,2021-04-16,Income,Other Income,64351.0,Cash,Kolkata,
T02797,U046,2022-01-02,Expense,Others,237.0,Card,Ahmedabad,
T03417,U043,2021-04-16,Expense,Savings,1164.0,Cash,Delhi,
T08025,U106,2021-04-16,Expense,Utilities,717.0,Card,Pune,
T02947,U015,2021-04-16,Expense,Rent,359.0,Card,Bangalore,
T09569,U127,2021-04-16,Expense,Rent,668.0,Card,Mumbai,
T06676,U067,2022-07-06,Expense,Food,514.0,Upi,Chennai,
T12646_D1,U119,2022-07-09,Expense,Rent,94.0,Upi,Mumbai,
T05607,U175,2021-04-16,Expense,Food,1842.0,Bank Transfer,Mumbai,
T07953,U076,2019-07-20,Expense,Food,153.0,Upi,Delhi,
T00058_D1,U034,2020-04-10,Expense,Ret,2325.0,Cash,Delhi,
T14499,U051,2019-06-10,Income,Bonus,60357.0,Bank Transfer,Ahmedabad,
T08483,U031,2021-04-16,Expense,Others,293.0,Cash,Unknown,
T09950,U164,2022-10-20,Expense,Savings,84.0,Card,Jaipur,
T10227_D1,U112,2020-07-01,Expense,Others,408.0,Card,Ahmedabad,
T05078,U054,2021-04-16,Expense,Travel,10.0,Card,Hyderabad,
T02064,U082,2019-03-24,Expense,Food,468.0,Card,Mumbai,
T13297_D1,U019,2021-04-16,Expense,Savings,232.0,Cash,Lucknow,
T11059_D1,U059,2021-04-16,Expense,Rent,579.0,Bank Transfer,Bangalore,
T09131,U071,2021-07-14,Expense,Food,804.0,Upi,Pune,
T05499,U143,2021-04-16,Expense,Food,1579.0,Card,Delhi,
T04117,U130,2021-04-16,Expense,Rent,1771.0,Cash,Mumbai,
T02371,U003,2021-04-16,Income,Salary,57595.0,Bank Transfer,Kolkata,
T02277,U076,2021-04-16,Expense,Rent,88.0,Card,Jaipur,
T12524_D1,U001,2021-04-16,Expense,Food,4167.0,Upi,Mumbai,
T14982,U175,2021-04-16,Income,Bonus,70430.0,Bank Transfer,Kolkata,
T07848,U023,2020-03-29,Expense,Others,270.0,Upi,Chennai,
T06887,U068,2021-01-25,Expense,Travell,264.0,Upi,Delhi,
T06235,U149,2021-04-16,Expense,Food,1524.0,Card,Ahmedabad,
T13369_D1,U020,2021-04-16,Expense,Others,72.0,Cash,Hyderabad,
T02849,U144,2021-04-16,Expense,Food,305.0,Cash,Hyderabad,
T04114,U016,2021-04-16,Expense,Travel,405.0,Bank Transfer,Unknown,
T14256,U133,2021-04-16,Expense,Rent,448.0,Upi,Jaipur,
T03185,U156,2021-04-16,Expense,Travel,44.0,Bank Transfer,Jaipur,
T13440_D1,U118,2021-04-16,Expense,Food,107.0,Bank Transfer,Lucknow,
T00042,U111,2021-04-16,Expense,Food,66.0,Cash,Lucknow,
T09031,U178,2021-04-16,Expense,Entertainment,224.0,Card,Chennai,
T10414_D1,U110,2021-04-16,Expense,Food,1613.0,Upi,Unknown,
T13795_D1,U139,2021-04-16,Expense,Others,88.0,Card,Jaipur,
T05756,U118,2021-04-16,Expense,Education,50.0,Cash,Chennai,
T01730,U175,2020-11-01,Expense,Savings,136.0,Cash,Bangalore,
T06415,U063,2021-04-16,Expense,Travel,600.0,Card,Ahmedabad,
T04684,U121,2021-04-16,Expense,Utilities,90.0,Upi,Chennai,
T11199_D1,U106,2021-04-16,Expense,Food,1103.0,Nan,Hyderabad,
T08501,U086,2021-04-16,Expense,Entertainment,349.0,Card,Bangalore,
T03759,U174,2021-04-16,Expense,Food,1178.0,Upi,Jaipur,
T12093_D1,U164,2021-04-16,Expense,Travel,170.0,Bank Transfer,Jaipur,
T08478,U049,2021-10-12,Expense,Rent,902.0,Upi,Chennai,
T08994_D1,U119,2021-04-16,Income,Other Income,55395.0,Upi,Mumbai,
T04744,U022,2021-04-16,Income,Other Income,37154.0,Cash,Pune,
T01765,U088,2021-04-16,Expense,Food,1902.0,Card,Lucknow,
T04810,U110,2021-04-16,Income,Bnus,49738.0,Card,Pune,
T12118_D1,U027,2020-01-17,Expense,Others,685.0,Upi,Mumbai,
T03538,U071,2021-05-20,Expense,Utilities,248.0,Nan,Unknown,
T12626_D2,U031,2021-04-16,Expense,Utilities,90.0,Bank Transfer,Pune,
T05970,U100,2021-04-16,Expense,Entertainmetn,148.0,Cash,Delhi,
T02017,U093,2021-04-16,Expense,Utilities,101.0,Cash,Lucknow,
T13021_D1,U142,2021-04-16,Income,Salary,63909.0,Cashh,Bangalore,
T05187,U039,2021-04-16,Income,Salary,70773.0,Card,Jaipur,
T09640,U085,2021-04-16,Expense,Rent,1508.0,Bank Transfer,Bangalore,
T00094,U104,2021-04-16,Expense,Rent,3425.0,Card,Kolkata,
T06751,U018,2021-04-16,Expense,Utilities,64.0,Card,Mumbai,
T01645,U005,2022-07-18,Expense,Food,543.0,Upi,Pune,
T06767,U045,2021-04-16,Expense,Travel,460.0,Card,Kolkata,
T14637,U115,2021-04-16,Expense,Rent,396.0,Cash,Chennai,
T07201,U157,2020-04-02,Expense,Food,2318.0,Cash,Hyderabad,
T01134,U108,2019-08-31,Expense,Food,471.0,Bank Transfer,Hyderabad,
T03412,U024,2021-12-28,Income,Other Income,77454.0,Cash,Ahmedabad,
T00773,U099,2021-04-16,Expense,Travel,2176.0,Upi,Chennai,
T07407,U131,2021-04-16,Expense,Travel,271.0,Card,Unknown,
T14960,U005,2019-06-24,Expense,Food,756.0,Card,Chennai,
T13687_D1,U061,2022-12-29,Expense,Entertainment,325.0,Cash,Chennai,
T06348,U019,2021-04-16,Expense,Food,98.0,Upi,Hyderabad,
T14463,U190,2021-04-16,Expense,Travel,980.0,Bank Trransfer,Chennai,
T02623,U137,2021-04-16,Expense,Rent,305.0,Card,Mumbai,
T10212_D1,U178,2021-04-16,Expense,Food,62.0,Bank Transfer,Ahmedabad,
T01988,U158,2021-04-16,Expense,Rent,38.0,Card,Hyderabad,
T06522,U176,2021-04-16,Expense,Utilities,905.0,Cash,Mumbai,
T08667,U085,2021-11-27,Expense,Travel,104.0,Upi,Kolkata,
T03154,U032,2021-04-16,Expense,Rent,255.0,Upi,Mumbai,
T00398,U187,2022-08-11,Expense,Utilities,511.0,Bank Transfer,Mumbai,
T06054,U114,2021-05-12,Expense,Food,424.0,Card,Lucknow,
T02944,U118,2019-02-05,Expense,Rent,1249.0,Bank Transfer,Bangalore,
T14220,U032,2019-06-06,Expense,Food,184.0,Bank Transfer,Pune,
T08758,U062,2021-04-16,Expense,Rent,230.0,Cash,Hyderabad,
T02237,U167,2021-08-27,Expense,Travel,268.0,Cash,Hyderabad,
T06208,U131,2021-04-16,Expense,Food,50.0,Cash,Chennai,
T13044_D1,U184,2021-02-20,Income,Salary,52819.0,Card,Kolkata,
T14402,U094,2021-04-16,Expense,Utilities,2216.0,Card,Delhi,
T09549,U130,2021-04-16,Expense,Enteratinment,61.0,Card,Kolkata,
T01766,U016,2021-04-16,Income,Bonus,45736.0,Bank Transfer,Hyderabad,
T04813,U178,2021-04-16,Expense,Travel,331.0,Card,Hyderabad,
T03217,U012,2021-04-16,Expense,Entertainment,541.0,Bank Transfer,Jaipur,
T04623,U178,2021-04-16,Income,Bonus,74237.0,Bank Transfer,Jaipur,
T02221,U021,2021-04-16,Expense,Rent,1000.0,Card,Unknown,
T13494_D1,U187,2021-04-16,Expense,Entertainment,603.0,Nan,Bangalore,
T01690,U020,2022-01-26,Expense,Utilities,439.0,Cash,Lucknow,
T04788,U021,2021-04-16,Expense,Rent,1904.0,Nan,Lucknow,
T11818_D1,U055,2019-04-21,Expense,Food,783.0,Cash,Delhi,
T12476_D2,U080,2021-12-29,Expense,Utilities,276.0,Bank Transfer,Delhi,
T11105_D1,U111,2021-04-16,Expense,Travel,293.0,Bank Transfer,Jaipur,
T02750,U025,2019-09-13,Expense,Food,1615.0,Card,Pune,
T03139,U136,2021-04-16,Income,Other Income,59229.0,Card,Lucknow,
T10824_D1,U118,2021-04-16,Expense,Rent,4666.0,Bank Transfer,Chennai,
T09645,U166,2022-05-18,Expense,Travel,1164.0,Bank Transfer,Delhi,
T09986,U060,2021-04-16,Expense,Food,108.0,Upi,Pune,
T09431,U142,2021-04-16,Expense,Foood,145.0,Cash,Hyderabad,
T10940_D1,U003,2021-04-16,Expense,Education,453.0,Bank Transfer,Ahmedabad,
T11988_D1,U072,2021-04-16,Expense,Travel,189.0,Card,Mumbai,
T08495,U096,2021-04-16,Expense,Travel,527.0,Upi,Ahmedabad,
T02514,U094,2021-04-16,Income,Salary,45389.0,Upi,Delhi,
T13161_D1,U090,2021-03-13,Expense,Food,1582.0,Upi,Bangalore,
T02463,U117,2021-04-16,Income,Bonus,65453.0,Card,Jaipur,
T11270_D1,U177,2019-04-14,Expense,Rent,1430.0,Upi,Chennai,
T12601_D1,U160,2019-04-19,Expense,Travel,148.0,Card,Bangalore,
T14347,U036,2021-04-16,Expense,Rent,95.0,Upi,Bangalore,
T01837,U069,2021-04-29,Expense,Travel,63.0,Bank Transfer,Ahmedabad,
T14375,U157,2021-04-16,Income,Bonus,63734.0,Card,Lucknow,
T06388,U181,2021-04-21,Expense,Entertainment,445.0,Cash,Chennai,
T14607,U140,2021-11-14,Expense,Rent,177.0,Cash,Mumbai,
T03049,U154,2021-04-16,Expense,Education,708.0,Card,Pune,
T07987,U084,2021-04-16,Expense,Rent,447.0,Upi,Ahmedabad,
T00161,U049,2021-04-16,Expense,Travel,140759.86999999106,Card,Delhi,
T08089,U054,2021-05-18,Income,Salary,40982.0,Upi,Unknown,
T10221_D1,U014,2021-04-16,Expense,Savings,389.0,Bank Transfer,Pune,
T01627,U048,2021-04-16,Expense,Food,408.0,Card,Pune,
T06869,U124,2021-04-16,Expense,Rent,264.0,Bank Transfer,Jaipur,
T12911_D1,U087,2021-04-16,Expense,Travel,7055.0,Cash,Pune,
T10649_D1,U009,2021-04-16,Expense,Food,2393.0,Card,Mumbai,
T04546,U073,2021-04-16,Expense,Food,992.0,Bank Transfer,Jaipur,
T03092,U106,2019-01-09,Expense,Food,1380.0,Bank Transfer,Ahmedabad,
T07915,U040,2021-04-16,Expense,Travel,241.0,Card,Unknown,
T05814,U053,2021-04-16,Expense,Trravel,1876.0,Upi,Kolkata,
T11320_D2,U044,2022-11-18,Expense,Health,1489.0,Upi,Lucknow,
T12678_D1,U127,2021-05-15,Expense,Entertainment,212.0,Cash,Mumbai,
T03557,U040,2021-04-16,Expense,Rent,123.0,Bank Transfer,Hyderabad,
T11116_D1,U009,2021-04-16,Income,Other Income,56330.0,Upi,Hyderabad,
T12996_D1,U136,2021-08-28,Expense,Entertainment,1440.0,Cash,Hyderabad,
T04323,U095,2019-06-10,Expense,Travel,233.0,Upi,Unknown,
T13402_D1,U170,2022-11-28,Expense,Education,352.0,Card,Lucknow,
T08637,U063,2021-04-16,Expense,Food,5624.0,Bank Transfer,Lucknow,
T00641,U033,2019-03-02,Expense,Travel,2771.0,Upi,Mumbai,
T03372,U169,2021-04-16,Expense,Travel,2325.0,Upi,Kolkata,
T03887,U068,2021-07-21,Income,Boonus,64702.0,Bank Transfer,Unknown,
T02607,U064,2021-06-13,Expense,Utilitise,2530.0,Cash,Bangalore,
T06116,U149,2019-06-21,Income,Bonus,2325.0,Bank Transfer,Mumbai,
T01154,U011,2021-04-16,Income,Salary,72187.0,Cash,Mumbai,
T03586,U005,2021-04-16,Expense,Savings,75.0,Cash,Mumbai,
T05304,U123,2021-04-16,Expense,Travel,263.0,Bank Transfer,Delhi,
T06770,U038,2020-02-29,Expense,Food,169.0,Cash,Pune,
T03422,U114,2021-04-16,Expense,Health,1881.0,Cash,Ahmedabad,
T11622_D1,U069,2021-04-16,Expense,Entertainment,101.0,Bank Transfer,Hyderabad,
T03199,U059,2021-04-16,Income,Salary,86215.0,Card,Hyderabad,
T11552_D1,U013,2021-04-16,Expense,Utilities,237.0,Cash,Delhi,
T12837_D1,U147,2021-04-16,Expense,Food,1012.0,Upi,Pune,
T01182,U059,2021-04-16,Expense,Food,115.0,Bank Transfer,Kolkata,
T07151,U032,2021-04-16,Expense,Travel,467.0,Upi,Jaipur,
T04832,U121,2021-04-16,Expense,Rent,964.0,Bank Transfer,Kolkata,
T05234,U036,2021-04-16,Expense,Food,307.0,Card,Chennai,
T09779,U002,2021-04-16,Expense,Food,480.0,Upi,Unknown,
T10356_D1,U078,2021-04-16,Expense,Entertainment,749.0,Upi,Ahmedabad,
T13109_D1,U082,2020-11-22,Expense,Food,495.0,Cash,Bangalore,
T08067,U042,2021-04-16,Expense,Rent,1616.0,Cash,Ahmedabad,
T10996_D1,U086,2021-04-16,Expense,Travel,108.0,Cash,Bangalore,
T03990,U135,2022-01-17,Income,Ssalary,38003.0,Bank Transfer,Kolkata,
T03819,U016,2021-04-16,Expense,Travel,758.0,Upi,Delhi,
T08797,U135,2021-04-16,Expense,Food,327.0,Cash,Ahmedabad,
T11915_D2,U057,2019-04-20,Expense,Travel,3010.0,Bank Transfer,Delhi,
T00637,U035,2021-04-16,Expense,Food,129.0,Cash,Mumbai,
T02385,U116,2021-04-16,Expense,Food,508.0,Upi,Delhi,
T06264,U043,2021-04-16,Income,Other Income,69765.0,Bank Transfer,Jaipur,
T00280,U042,2021-04-16,Expense,Enteertainment,111.0,Cash,Pune,
T14817,U156,2021-04-16,Expense,Food,240.0,Card,Pune,
T13131_D1,U111,2021-04-16,Expense,Others,817.0,Card,Ahmedabad,
