transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,dataset_source
T6367,U095,2021-10-15,1,141,42618.0,55,0,,primary
T12881,U110,2022-08-19,0,73,6814.0,42,8,,primary
T9986,U059,2022-04-29,0,175,2325.0,42,2,,primary
T7442,U070,2021-04-16,0,24,4594.0,18,0,,primary
T8436,U105,2021-04-16,0,113,7901.0,42,5,,primary
T6872,U061,2021-04-16,0,151,5278.0,38,8,,primary
T0709,U002,2024-02-27,0,73,676.0,18,6,,primary
T1813,U133,2021-04-16,0,195,9730.0,38,8,,primary
T1365,U056,2023-12-20,0,42,5079.0,18,4,,primary
T10180,U054,2021-04-16,0,175,5678.0,38,10,,primary
T5763,U115,2021-04-16,0,127,20419.0,42,6,,primary
T1683,U012,2023-01-27,0,127,1130.0,38,1,,primary
T1130,U029,2023-06-22,0,67,93.0,49,4,,primary
T3425,U122,2021-04-16,0,195,5144.0,42,4,,primary
T1253,U124,2021-04-16,1,78,69782.0,18,6,,primary
T13860,U018,2022-12-25,0,67,4684.0,18,2,,primary
T2146,U004,2021-04-16,0,42,4528.0,18,0,,primary
T7556_D1,U150,2024-01-26,1,141,44906.0,38,1,,primary
T1665,U057,2022-04-21,0,127,3158.0,38,8,,primary
T5320,U069,2021-04-16,0,127,10959.0,18,10,,primary
T4323,U074,2021-04-16,0,67,1313.0,55,9,,primary
T7942,U001,2021-04-16,0,127,5368.0,18,6,,primary
T7197_D1,U038,2024-11-20,0,175,6835.0,38,10,,primary
T8317,U060,2022-04-13,0,175,4824.0,55,0,,primary
T9606,U068,2021-10-27,0,73,2325.0,38,4,,primary
T9386,U139,2021-04-16,0,175,633.0,18,5,,primary
T8676,U005,2021-04-16,0,195,7448.0,55,10,,primary
T9253,U084,2022-11-22,0,195,7598.0,55,5,,primary
T11731,U073,2021-04-16,0,175,5023.0,55,6,,primary
T12580,U014,2022-06-23,0,42,314.0,55,9,,primary
T6810,U012,2021-04-16,0,67,3124.0,38,8,,primary
T1729,U085,2021-04-16,0,175,2325.0,55,3,,primary
T8748,U116,2021-04-16,0,42,2118.0,42,8,,primary
T0364,U017,2021-04-16,0,73,2402.0,42,7,,primary
T13428,U027,2021-04-16,0,127,140759.86999999106,42,4,,primary
T6825,U054,2024-11-04,0,195,7619.0,42,8,,primary
T0488,U146,2021-04-16,1,141,73998.0,49,6,,primary
T2029,U069,2021-04-16,0,127,2920.0,38,10,,primary
T9214,U071,2023-05-05,0,195,7568.0,38,2,,primary
T8314,U139,2021-04-16,1,11,69328.0,42,4,,primary
T10157,U029,2021-11-13,0,42,6893.0,18,8,,primary
T0457,U093,2024-10-17,0,127,49634.0,38,3,,primary
T8618,U133,2021-04-16,0,67,3321.0,55,9,,primary
T9168_D1,U110,2022-10-07,0,127,41084.0,38,2,,primary
T11418,U140,2021-04-16,0,195,140759.86999999106,42,4,,primary
T1231,U017,2024-05-18,0,151,9110.0,18,1,,primary
T10816_D1,U139,2021-04-16,0,127,43091.0,38,6,,primary
T3205_D1,U066,2021-04-16,0,127,29401.0,42,7,,primary
T7018_D1,U019,2021-01-18,0,127,31824.0,38,9,,primary
T1193,U019,2024-03-18,0,67,6787.0,18,8,,primary
T3566,U116,2021-04-16,0,127,2649.0,55,2,,primary
T0746_D1,U018,2022-02-01,0,78,9301.0,55,4,,primary
T1490,U008,2024-03-08,0,67,7929.0,18,6,,primary
T7648,U150,2024-07-10,0,151,6164.0,42,0,,primary
T7503,U027,2022-12-13,0,42,5693.0,42,3,,primary
T2489_D1,U094,2021-04-16,0,24,2325.0,55,5,,primary
T7631,U038,2021-04-16,0,195,2798.0,18,4,,primary
T4882,U133,2021-04-16,0,175,5415.0,42,0,,primary
T0421,U017,2021-04-16,0,67,884.0,18,9,,primary
T3168,U096,2022-02-07,0,195,2120.0,38,0,,primary
T9579,U023,2021-04-16,0,195,867.0,18,8,,primary
T13423,U074,2024-07-28,0,127,2578.0,55,8,,primary
T1805,U027,2023-01-10,0,175,2325.0,49,2,,primary
T9797,U095,2021-04-16,1,11,62421.0,38,7,,primary
T12787,U131,2024-11-03,1,141,56023.0,42,8,,primary
T4040,U083,2021-10-17,0,175,8017.0,42,7,,primary
T1167_D1,U004,2023-12-23,0,195,2970.0,55,4,,primary
T3329,U105,2021-04-16,0,175,744.0,42,5,,primary
T13185,U078,2021-04-16,0,73,7857.0,38,3,,primary
T6100,U090,2021-04-16,1,11,24123.0,42,7,,primary
T5050_D2,U128,2021-04-16,0,195,5910.0,42,5,,primary
T9292,U035,2023-06-16,0,24,9533.0,42,6,,primary
T1937,U092,2021-04-16,0,67,4833.0,55,4,,primary
T5888,U119,2021-04-16,0,195,2848.0,18,3,,primary
T10350,U108,2021-04-16,0,24,4084.0,42,9,,primary
T2370,U113,2022-02-26,1,11,70943.0,55,3,,primary
T2818,U102,2021-04-16,0,24,8374.0,42,0,,primary
T8211,U023,2021-06-10,1,113,30431.0,42,9,,primary
T12172,U036,2022-03-19,0,67,729.0,38,0,,primary
T7451,U108,2021-04-16,0,175,2054.0,42,5,,primary
T12031,U046,2021-04-16,0,67,2787.0,42,1,,primary
T8605,U059,2022-12-21,1,141,45212.0,55,8,,primary
T0838,U089,2021-04-29,0,42,4888.0,42,9,,primary
T7880_D1,U088,2021-04-16,0,195,6873.0,55,1,,primary
T0491,U108,2021-03-06,0,67,1023.0,38,9,,primary
T7132,U094,2021-04-16,0,175,1030.0,38,2,,primary
T10405,U039,2021-04-16,0,127,23110.0,18,3,,primary
T13301,U147,2022-07-09,1,113,140759.86999999106,38,2,,primary
T9638,U128,2021-04-16,0,113,5732.0,55,3,,primary
T8273,U033,2021-10-12,0,175,1891.0,38,5,,primary
T6206,U094,2023-01-23,0,195,7331.0,42,9,,primary
T1092,U003,2021-12-07,0,67,169.0,38,10,,primary
T13917,U136,2024-08-11,0,67,6848.0,55,6,,primary
T1099,U101,2023-12-24,1,77,56990.0,55,2,,primary
T6781,U018,2021-04-16,0,67,4119.0,42,0,,primary
T4600,U146,2021-04-16,1,113,2325.0,42,2,,primary
T2499_D1,U070,2024-08-05,0,42,8158.0,38,3,,primary
T0101,U144,2022-07-15,0,42,2499.0,55,0,,primary
T7044_D1,U082,2021-04-16,1,141,26983.0,38,8,,primary
T11377,U005,2021-04-16,0,195,1962.0,18,3,,primary
T6669,U076,2021-04-16,0,67,3357.0,18,9,,primary
T10487,U049,2021-04-16,0,73,5110.0,42,3,,primary
T1388,U082,2024-06-16,0,24,2959.0,18,1,,primary
T4365,U100,2021-04-16,0,175,7728.0,18,2,,primary
T1670,U146,2021-08-26,0,67,5936.0,38,0,,primary
T11687_D1,U023,2021-04-16,0,42,3272.0,38,8,,primary
T9474,U026,2021-04-16,0,42,1581.0,38,10,,primary
T13921,U149,2021-04-09,0,195,3191.0,42,8,,primary
T11596,U009,2021-04-16,1,11,57108.0,38,3,,primary
T7797,U127,2022-07-15,0,127,140759.86999999106,38,2,,primary
T2831,U067,2021-04-16,0,24,2325.0,42,8,,primary
T2929,U101,2023-11-23,0,151,9001.0,38,2,,primary
T1166,U048,2021-04-16,0,42,9804.0,18,0,,primary
T13435,U018,2021-04-16,0,127,4498.0,38,9,,primary
T3099,U034,2021-04-16,0,127,3580.0,55,4,,primary
T11497_D1,U060,2022-04-12,0,42,4525.0,42,6,,primary
T8269,U119,2022-05-24,0,195,5628.0,18,6,,primary
T5860,U082,2024-10-16,1,77,32436.0,38,4,,primary
T9342,U120,2021-04-16,0,24,1235.0,38,2,,primary
T4919,U081,2021-04-16,0,67,2054.0,55,5,,primary
T12564,U083,2021-04-16,0,175,6100.0,38,2,,primary
T1576,U123,2021-04-16,0,175,7534.0,18,10,,primary
T1179,U103,2021-04-16,0,113,6162.0,49,4,,primary
T9442,U024,2021-04-16,0,151,6700.0,42,9,,primary
T2677_D1,U063,2022-06-23,0,195,2325.0,18,4,,primary
T0535,U006,2021-04-16,0,67,2325.0,55,0,,primary
T6992,U033,2021-04-16,0,151,5511.0,42,2,,primary
T2704,U011,2021-04-16,0,127,30402.0,38,6,,primary
T10108,U002,2021-04-16,0,127,724.0,18,2,,primary
T2784,U052,2021-04-16,0,24,459.0,55,1,,primary
T1738,U149,2022-04-20,0,151,6985.0,55,8,,primary
T1730,U131,2024-09-02,0,127,538.0,55,7,,primary
T3438,U021,2021-04-16,0,42,6727.0,18,0,,primary
T7540_D1,U063,2021-04-16,0,175,3023.0,55,10,,primary
T13025,U042,2021-04-16,0,113,567.0,55,0,,primary
T13949,U079,2021-04-16,0,175,5183.0,42,2,,primary
T6817,U110,2021-04-16,1,141,31812.0,55,2,,primary
T3554,U064,2021-04-16,1,141,23404.0,38,7,,primary
T6936,U135,2021-04-16,0,42,228.0,42,8,,primary
T2052,U070,2021-04-16,0,195,7033.0,42,2,,primary
T1366,U030,2021-04-16,0,127,49284.0,18,9,,primary
T5313,U059,2021-04-16,0,67,1050.0,55,0,,primary
T5037,U041,2024-07-16,1,69,28566.0,42,6,,primary
T4044,U068,2021-04-16,0,67,2641.0,18,5,,primary
T12072,U113,2023-05-05,0,67,203.0,42,4,,primary
T4299,U053,2022-09-27,0,67,4582.0,38,9,,primary
T0332,U029,2023-10-14,0,175,8970.0,42,8,,primary
T11964,U094,2021-04-16,0,73,9814.0,38,2,,primary
T6508,U100,2021-04-16,0,127,24568.0,55,9,,primary
T7988,U065,2021-04-16,0,175,4825.0,38,2,,primary
T7716,U001,2021-04-16,0,127,2110.0,38,10,,primary
T1722,U078,2021-04-16,0,78,5855.0,55,6,,primary
T2111,U095,2024-08-05,0,127,7546.0,38,2,,primary
T2605_D1,U113,2021-04-16,0,195,4854.0,38,5,,primary
T9597,U036,2021-04-16,0,127,1773.0,38,6,,primary
T13951,U005,2021-04-16,0,24,321.0,38,8,,primary
T12839,U047,2021-10-29,1,11,48642.0,38,4,,primary
T3636,U004,2021-04-16,0,127,2325.0,42,8,,primary
T0522,U074,2021-04-16,0,195,6222.0,42,8,,primary
T11670,U109,2021-04-16,0,175,5356.0,18,7,,primary
T10931_D1,U005,2021-04-16,0,67,2325.0,42,5,,primary
T12932_D1,U030,2021-04-16,0,78,7743.0,55,9,,primary
T11182,U023,2024-01-31,0,175,2325.0,49,0,,primary
T7031,U087,2021-04-16,1,69,21270.0,38,4,,primary
T10023_D1,U146,2021-04-16,1,77,13365.0,42,6,,primary
T2807,U057,2021-04-16,1,69,56397.0,18,4,,primary
T13278,U083,2024-05-27,0,195,3484.0,42,9,,primary
T0514,U045,2021-01-23,0,42,4327.0,18,3,,primary
T9910,U076,2023-01-15,0,67,307.0,55,7,,primary
T11633,U042,2022-01-09,0,42,7615.0,18,5,,primary
T6610,U099,2021-04-16,0,67,3796.0,38,2,,primary
T9421,U104,2022-04-19,0,67,2049.0,42,5,,primary
T12427,U017,2021-04-16,0,175,9094.0,38,0,,primary
T0777,U038,2021-04-16,0,67,2325.0,18,4,,primary
T1140,U119,2021-04-16,1,77,22245.0,55,5,,primary
T1053_D1,U045,2021-04-16,0,195,8129.0,18,10,,primary
T11803,U062,2021-04-16,0,42,8340.0,42,1,,primary
T6624,U010,2021-04-16,0,195,3695.0,18,5,,primary
T7245,U022,2021-04-16,1,141,77048.0,38,5,,primary
T5920,U112,2021-04-16,0,67,4147.0,55,2,,primary
T12414_D1,U143,2021-07-02,0,127,2325.0,38,8,,primary
T11785,U006,2024-07-05,1,141,69207.0,55,3,,primary
T5560,U114,2024-04-13,0,78,4410.0,18,0,,primary
T10906,U065,2021-04-16,0,151,229.0,42,10,,primary
T12308,U037,2023-11-17,0,42,1896.0,55,6,,primary
T8328_D1,U088,2021-04-16,1,141,52709.0,55,6,,primary
T2743,U141,2021-07-29,0,151,4354.0,18,7,,primary
T10133,U063,2024-08-22,0,151,6288.0,55,9,,primary
T5299,U095,2021-04-16,0,67,6352.0,18,9,,primary
T5851,U095,2021-04-16,0,175,2899.0,55,5,,primary
T13685_D2,U128,2021-04-16,1,141,79999.0,49,8,,primary
T2626,U096,2021-04-16,0,195,2147.0,38,2,,primary
T2039,U022,2021-04-16,0,67,3186.0,38,2,,primary
T12529_D1,U109,2021-04-16,1,69,75247.0,49,9,,primary
T12739,U029,2023-04-21,0,195,6376.0,55,9,,primary
T0381,U069,2021-01-12,0,67,9425.0,55,3,,primary
T1202_D1,U089,2024-03-17,0,127,43714.0,18,4,,primary
T4150_D1,U039,2021-08-07,0,67,476.0,42,7,,primary
T9703,U040,2021-04-16,0,67,4034.0,38,9,,primary
T9799,U117,2024-10-04,1,141,24620.0,42,0,,primary
T12137,U077,2021-04-16,0,42,2130.0,42,0,,primary
T1567,U116,2021-04-16,0,195,1306.0,55,9,,primary
T12714,U036,2021-04-16,1,141,63555.0,18,7,,primary
T5555,U123,2021-04-16,0,127,5984.0,55,3,,primary
T0579,U092,2021-04-16,0,42,4101.0,42,9,,primary
T1146,U014,2021-04-16,0,175,407.0,49,7,,primary
T0344,U042,2021-04-16,0,127,39449.0,42,3,,primary
T8607,U017,2021-04-16,0,127,9100.0,42,10,,primary
T5759,U150,2021-04-16,1,11,29438.0,38,0,,primary
T1246,U140,2021-04-16,1,113,12116.0,42,6,,primary
T3608,U133,2021-04-16,0,67,1625.0,38,0,,primary
T11947,U054,2021-04-16,0,73,6298.0,42,0,,primary
T1176,U033,2021-03-02,0,42,2505.0,55,6,,primary
T6137,U132,2024-08-26,0,73,9510.0,18,4,,primary
T6146,U140,2021-04-16,0,195,8821.0,42,0,,primary
T11411,U043,2021-04-16,0,67,5882.0,18,7,,primary
T8451,U080,2021-04-16,0,67,3378.0,38,4,,primary
T1189,U061,2023-05-06,0,127,438.0,18,10,,primary
T12891,U008,2021-04-16,0,42,3537.0,18,2,,primary
T12296,U018,2024-12-17,0,195,6610.0,42,3,,primary
T2820,U054,2022-07-05,0,67,6146.0,18,10,,primary
T6111,U023,2022-02-11,1,113,47374.0,42,3,,primary
T10432,U014,2021-04-16,0,175,3681.0,38,2,,primary
T3951_D1,U082,2021-04-16,0,195,5973.0,55,7,,primary
T0027,U082,2021-06-15,0,195,6778.0,18,7,,primary
T12812,U077,2021-04-16,0,127,3130.0,42,7,,primary
T11636,U049,2023-12-20,0,151,1302.0,38,5,,primary
T8727,U049,2021-04-16,0,195,8341.0,49,2,,primary
T4076,U050,2023-01-01,0,175,2022.0,55,9,,primary
T2528,U131,2022-09-26,0,67,5762.0,18,8,,primary
T3241,U032,2021-04-16,0,73,9036.0,55,1,,primary
T2362,U133,2021-04-16,0,67,3454.0,38,9,,primary
T5948,U141,2023-02-27,0,73,9973.0,18,10,,primary
T14000,U110,2021-06-13,0,67,4159.0,42,10,,primary
T7440,U051,2021-10-26,0,175,4184.0,49,7,,primary
T0441,U077,2021-04-16,0,19,3105.0,42,1,,primary
T7825,U005,2021-04-16,0,24,9195.0,42,9,,primary
T1705,U126,2021-08-24,0,42,1841.0,49,2,,primary
T6493,U116,2021-04-16,0,19,7073.0,18,4,,primary
T13290,U029,2021-04-16,0,67,4516.0,42,4,,primary
T6466,U079,2021-04-16,0,67,1105.0,42,7,,primary
T11746,U095,2021-04-16,0,67,320.0,18,0,,primary
T1551_D1,U091,2023-06-27,0,175,3186.0,38,4,,primary
T11987,U041,2021-04-16,0,67,4901.0,38,0,,primary
T8660,U057,2021-04-16,1,69,44769.0,42,5,,primary
T8941,U147,2021-04-16,0,42,5074.0,55,3,,primary
T11812,U002,2023-08-11,0,127,46947.0,38,2,,primary
T3803,U063,2022-12-10,1,69,10022.0,55,4,,primary
T8630,U035,2021-04-16,0,67,2325.0,55,1,,primary
T11853,U059,2021-04-16,0,67,383.0,18,10,,primary
T0893,U042,2021-04-16,0,195,1498.0,49,1,,primary
T2460,U079,2021-09-30,0,67,504.0,55,10,,primary
T2742,U071,2024-10-09,0,67,3328.0,18,1,,primary
T8106,U022,2021-04-16,0,67,151.0,18,0,,primary
T6207,U141,2021-04-16,0,175,3673.0,55,7,,primary
T6260_D1,U150,2021-04-16,1,77,44371.0,42,7,,primary
T12449,U076,2024-10-21,0,127,266.0,55,2,,primary
T5657,U012,2021-04-16,0,19,4906.0,18,5,,primary
T3027,U031,2021-04-16,0,67,5874.0,18,9,,primary
T9686,U105,2021-04-16,0,175,871.0,18,5,,primary
T4936,U083,2022-09-05,0,19,8559.0,18,1,,primary
T1218,U120,2021-04-16,1,113,77543.0,55,5,,primary
T1087,U097,2021-04-16,0,175,2238.0,55,1,,primary
T9985,U074,2021-04-16,0,67,795.0,18,4,,primary
T11959_D1,U095,2021-04-16,0,127,7465.0,55,1,,primary
T8493,U051,2021-04-16,1,141,140759.86999999106,38,4,,primary
T2141,U008,2021-04-16,0,127,5374.0,38,3,,primary
T3371,U029,2021-04-16,0,67,3390.0,42,2,,primary
T3639,U101,2021-04-16,1,113,55943.0,42,0,,primary
T11722,U049,2021-04-16,0,175,5079.0,38,6,,primary
T8438,U099,2021-04-16,0,67,1811.0,55,10,,primary
T2002,U094,2021-04-16,0,42,6406.0,55,2,,primary
T4065,U027,2021-08-16,0,175,7570.0,18,8,,primary
T2894,U041,2021-05-16,0,67,121.0,38,0,,primary
T9564,U110,2021-04-16,0,195,6002.0,55,4,,primary
T2060,U064,2021-04-16,0,175,2318.0,38,10,,primary
T11286,U051,2021-04-16,0,195,1798.0,18,9,,primary
T3316,U020,2021-04-16,0,24,1902.0,38,2,,primary
T1547,U113,2021-04-16,0,175,143.0,42,5,,primary
T2257,U016,2021-04-16,0,42,2651.0,42,1,,primary
T7539,U020,2021-07-20,1,77,54123.0,55,3,,primary
T7107,U136,2021-04-16,1,141,30470.0,55,1,,primary
T12556_D1,U010,2021-04-16,1,11,72854.0,18,8,,primary
T3328,U039,2024-08-28,0,67,1612.0,49,6,,primary
T4037,U003,2021-04-16,0,127,15193.0,38,9,,primary
T6603,U011,2021-04-16,0,73,140759.86999999106,18,2,,primary
T11714,U142,2024-01-07,0,151,9818.0,55,7,,primary
T0122,U104,2021-04-16,0,73,619.0,42,3,,primary
T10396,U014,2021-04-16,0,175,3041.0,18,9,,primary
T12021,U030,2021-04-16,0,175,3074.0,38,9,,primary
T13908,U113,2021-04-16,0,67,9952.0,49,7,,primary
T7467,U033,2021-04-16,0,127,7335.0,55,4,,primary
T7486_D1,U142,2021-04-16,0,24,4353.0,38,1,,primary
T13247,U001,2021-04-16,0,67,1048.0,38,1,,primary
T8679,U044,2021-04-16,0,195,2325.0,38,8,,primary
T03512,U039,2021-04-16,0,127,998.0,42,9,,secondary
T03261,U179,2021-04-16,0,67,143.0,38,3,,secondary
T04316,U143,2021-04-16,0,127,149.0,42,1,,secondary
T05649,U079,2021-04-16,0,127,49.0,55,10,,secondary
T14750,U020,2021-04-16,1,106,83802.0,18,2,,secondary
T04246,U188,2021-04-16,0,42,208.0,55,4,,secondary
T01814,U150,2021-04-16,0,151,681.0,42,6,,secondary
T06293,U014,2022-01-06,0,127,2524.0,18,10,,secondary
T07930,U138,2021-04-16,0,24,93.0,18,9,,secondary
T04656,U112,2021-04-16,0,67,323.0,55,0,,secondary
T11712_D2,U117,2021-04-16,0,113,662.0,55,2,,secondary
T00308,U009,2021-04-16,0,67,1019.0,55,6,,secondary
T01783,U092,2021-04-16,0,42,203.0,18,5,,secondary
T09558,U082,2020-10-26,1,141,59149.0,18,2,,secondary
T09993,U148,2021-05-25,1,106,78744.0,18,10,,secondary
T02596,U050,2021-04-16,1,106,58874.0,38,1,,secondary
T05569,U049,2021-09-24,0,67,258.0,18,7,,secondary
T10777_D1,U044,2022-07-02,0,175,336.0,55,6,,secondary
T11684_D1,U114,2021-04-16,0,67,383.0,18,4,,secondary
T14503,U119,2021-04-16,0,151,93.0,38,0,,secondary
T11737_D1,U059,2021-04-16,0,67,82.0,42,7,,secondary
T08540,U095,2021-06-26,0,67,1761.0,42,4,,secondary
T11492_D1,U149,2021-04-16,0,127,1580.0,55,7,,secondary
T10632_D1,U157,2021-04-16,0,124,856.0,55,8,,secondary
T02786,U150,2021-04-16,0,127,46.0,42,4,,secondary
T14674,U158,2022-04-17,1,11,35621.0,38,9,,secondary
T06474,U136,2021-04-16,0,127,490.0,18,8,,secondary
T05913,U070,2020-07-13,0,67,1096.0,55,10,,secondary
T02520,U088,2021-04-16,0,73,193.0,18,0,,secondary
T02736,U040,2021-04-16,0,42,187.0,18,1,,secondary
T00990,U014,2021-04-16,0,113,2506.0,18,0,,secondary
T08692,U116,2020-04-05,1,141,56751.0,55,1,,secondary
T07857,U002,2021-04-16,1,106,63433.0,18,0,,secondary
T08139,U079,2022-12-18,1,11,55318.0,42,1,,secondary
T02021,U035,2022-04-29,0,113,206.0,55,6,,secondary
T08463,U179,2021-04-16,0,195,215.0,42,1,,secondary
T09732,U071,2019-02-16,0,175,2871.0,38,8,,secondary
T08387,U009,2021-04-16,0,195,272.0,55,9,,secondary
T04370,U119,2021-04-16,0,67,5387.0,18,9,,secondary
T03937,U104,2021-04-16,1,106,53334.0,42,0,,secondary
T12024_D1,U066,2021-04-16,0,175,239.0,18,9,,secondary
T14443,U025,2021-04-16,0,127,129.0,55,7,,secondary
T05759,U088,2019-12-28,0,42,123.0,18,2,,secondary
T00315,U142,2021-04-16,0,67,143.0,42,2,,secondary
T05202,U088,2019-04-18,0,67,125.0,42,5,,secondary
T11066_D1,U031,2021-04-16,0,78,367.0,18,6,,secondary
T01016,U041,2021-04-16,0,113,517.0,42,6,,secondary
T06997,U075,2021-04-16,0,67,3186.0,18,2,,secondary
T02973,U129,2021-04-16,0,67,141.0,18,1,,secondary
T03039,U141,2021-04-16,0,175,266.0,18,7,,secondary
T14348,U166,2021-04-16,0,67,996.0,55,1,,secondary
T11938_D2,U090,2021-04-16,0,113,1901.0,49,2,,secondary
T07615,U038,2021-04-16,0,127,186.0,55,0,,secondary
T06608,U163,2019-03-06,0,127,216.0,38,8,,secondary
T07654,U175,2021-04-16,0,113,196.0,18,4,,secondary
T01611,U019,2021-04-16,0,127,1015.0,55,0,,secondary
T01335,U113,2021-04-16,1,11,46491.0,55,3,,secondary
T07445,U075,2021-04-16,0,87,4048.0,18,10,,secondary
T10705_D1,U035,2021-04-16,1,106,32770.0,18,9,,secondary
T11761_D1,U093,2021-04-16,0,42,2951.0,42,9,,secondary
T11949_D1,U127,2022-02-14,0,67,56.0,18,1,,secondary
T00222,U014,2022-07-04,0,170,745.0,42,3,,secondary
T08940,U062,2021-02-01,1,141,52826.0,38,8,,secondary
T03286,U119,2021-04-16,0,151,408.0,38,2,,secondary
T13097_D1,U067,2019-09-27,0,127,1237.0,38,8,,secondary
T12188_D1,U005,2022-04-19,0,42,2325.0,18,6,,secondary
T01970,U044,2021-04-16,0,127,1530.0,38,4,,secondary
T01399,U076,2021-04-16,0,175,200.0,55,3,,secondary
T08098,U049,2021-04-16,0,175,183.0,42,0,,secondary
T02085,U176,2022-03-14,0,67,333.0,18,1,,secondary
T01842,U161,2021-04-16,0,67,1275.0,38,6,,secondary
T11562_D1,U140,2021-04-16,0,42,1769.0,42,5,,secondary
T07877,U032,2021-04-16,0,175,100.0,18,5,,secondary
T03340,U107,2021-04-16,0,127,814.0,38,3,,secondary
T14028,U175,2021-04-16,0,195,208.0,42,8,,secondary
T03872,U051,2021-12-22,0,24,113.0,55,1,,secondary
T03916,U086,2021-04-16,0,127,44.0,42,6,,secondary
T14446,U136,2022-03-24,0,127,219.0,38,8,,secondary
T09919,U177,2021-04-16,1,141,52861.0,55,6,,secondary
T02778,U103,2021-04-16,0,67,33.0,46,5,,secondary
T03163,U022,2021-04-16,0,42,418.0,18,0,,secondary
T02942,U003,2021-04-16,0,151,184.0,55,9,,secondary
T04791,U112,2020-08-03,1,106,68894.0,18,4,,secondary
T02335,U052,2021-04-16,0,151,2849.0,55,10,,secondary
T09490,U109,2021-04-16,0,67,55.0,42,4,,secondary
T07421,U093,2021-04-16,0,113,373.0,42,5,,secondary
T06200,U001,2021-04-16,0,127,201.0,18,9,,secondary
T04759,U144,2021-04-16,0,151,8360.0,18,7,,secondary
T11740_D1,U083,2021-04-16,0,67,1766.0,42,2,,secondary
T08870,U077,2021-04-16,0,165,411.0,18,0,,secondary
T14621,U063,2020-02-22,0,127,20.0,38,8,,secondary
T14576,U106,2019-10-28,0,127,78.0,38,0,,secondary
T09583,U118,2021-04-16,0,127,720.0,42,1,,secondary
T12697_D1,U165,2021-09-09,0,89,1067.0,55,4,,secondary
T00428,U041,2021-04-16,0,67,693.0,18,4,,secondary
T13693_D1,U161,2021-04-16,0,175,641.0,38,3,,secondary
T03728,U066,2021-04-16,0,192,389.0,55,1,,secondary
T08570,U087,2020-09-03,0,67,556.0,38,7,,secondary
T14413,U181,2021-04-16,1,141,60559.0,55,5,,secondary
T00734,U019,2021-10-04,0,73,57.0,18,8,,secondary
T03776,U048,2020-05-09,0,67,641.0,38,1,,secondary
T02361,U087,2021-04-16,0,175,564.0,55,3,,secondary
T11868_D1,U053,2021-04-16,0,127,1229.0,42,9,,secondary
T13423_D1,U102,2021-06-12,0,78,435.0,42,4,,secondary
T08941,U071,2021-04-16,0,67,189.0,55,0,,secondary
T12761_D1,U005,2021-04-16,0,42,37.0,18,5,,secondary
T00663,U169,2020-11-16,0,175,175.0,38,3,,secondary
T05581,U170,2021-04-16,0,67,2183.0,55,4,,secondary
T04057,U147,2021-04-16,0,59,705.0,42,1,,secondary
T06229,U175,2019-07-01,0,173,404.0,18,9,,secondary
T13394_D1,U134,2019-04-02,1,11,45883.0,38,8,,secondary
T04446,U111,2021-04-16,0,67,40.0,42,9,,secondary
T11310_D1,U028,2021-04-16,1,141,69360.0,18,8,,secondary
T11529_D1,U033,2021-04-16,0,67,227.0,42,1,,secondary
T13813_D1,U143,2021-04-16,0,67,757.0,55,6,,secondary
T00554,U005,2019-01-23,0,67,81.0,38,0,,secondary
T14182,U082,2021-04-16,0,67,196.0,18,5,,secondary
T05044,U160,2021-04-16,1,11,53159.0,42,7,,secondary
T05971,U148,2021-05-28,0,175,86.0,55,7,,secondary
T10626_D1,U049,2021-04-16,0,127,641.0,42,1,,secondary
T05376,U053,2019-10-14,0,127,143.0,18,6,,secondary
T03003,U095,2021-04-16,0,152,2035.0,38,2,,secondary
T06854,U074,2021-04-16,0,127,51.0,42,9,,secondary
T01355,U095,2019-10-15,0,127,1766.0,42,3,,secondary
T00101,U177,2021-04-16,0,67,575.0,18,5,,secondary
T11581_D1,U112,2021-04-16,0,127,123.0,38,10,,secondary
T07843,U067,2021-04-16,0,73,195.0,18,4,,secondary
T07405,U080,2020-01-17,0,67,587.0,38,1,,secondary
T06736,U061,2021-04-16,0,127,555.0,55,10,,secondary
T07517,U005,2021-04-16,0,127,61.0,55,4,,secondary
T06119,U147,2021-04-16,0,195,824.0,42,9,,secondary
T00904,U189,2019-03-06,0,151,443.0,18,3,,secondary
T08456,U076,2021-04-16,0,67,225.0,42,2,,secondary
T14290,U066,2021-04-16,1,11,63456.0,55,1,,secondary
T13075_D1,U077,2020-04-30,0,127,326.0,38,0,,secondary
T03061,U087,2021-04-16,0,127,1881.0,38,7,,secondary
T11432_D1,U159,2021-04-16,0,173,111.0,18,3,,secondary
T04560,U020,2021-04-16,0,175,5172.0,18,8,,secondary
T02114,U189,2021-06-20,0,175,1703.0,42,7,,secondary
T12679_D1,U181,2021-04-16,1,106,58619.0,55,8,,secondary
T14712,U016,2021-04-16,0,151,1711.0,38,9,,secondary
T06760,U051,2021-04-16,1,106,45038.0,18,0,,secondary
T10248_D1,U108,2021-04-16,0,42,1050.0,42,4,,secondary
T13425_D1,U023,2021-04-16,0,175,617.0,42,0,,secondary
T05533,U026,2021-04-16,0,175,45.0,42,3,,secondary
T07945,U058,2022-12-20,0,127,104.0,42,4,,secondary
T13942_D1,U013,2021-04-16,0,67,2421.0,38,5,,secondary
